MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc
1.33300378,144.4417782,18477.60579,1.516974948,173.0091064,22149.91056,1.802582771,205.8055025,24353.34926,2.06918609,220.008092,24591.36385,16.10896836,216.2408814,25176.97731,1.33300378,144.4417782,18477.60579,1.516974948,173.0091064,22149.91056,1.802582771,205.8055025,24353.34926,2.06918609,220.008092,24591.36385,16.10896836,216.2408814,25176.97731,1.33300378,144.4417782,135.9323574,406.5260475,18477.60579,-3.40E-93,0,1.516974948,173.0091064,148.8284602,417.5310179,22149.91056,-1.44E-54,0,1.802582771,205.8055025,156.0555967,432.1526407,24353.34926,-3.78E-16,0,2.061547174,220.6009905,156.8032694,437.7770439,24615.14837,-191.5852683,-0.035700579,13.59926203,232.87434,152.6950227,365.5221104,78660.16645,-13100.06195,-0.313008138,1.33300378,15.11254045,657.3492762,1.516974948,20.50075486,787.9931976,1.802582771,26.68663313,866.381537,2.061547174,28.62223754,37183.24875,13.59926203,4967002.405,7.45394E+15,1.33300378,144.4417782,135.9323574,406.5260475,18477.60579,-3.40E-93,0,1.516974948,173.0091064,148.8284602,417.5310179,22149.91056,-1.44E-54,0,1.802582771,205.8055025,156.0555967,432.1526407,24353.34926,-3.78E-16,0,2.061547174,220.6009905,156.8032694,437.7770439,24615.14837,-191.5852683,-0.035700579,13.55439979,233.4001809,152.6732496,366.517852,78783.49751,-13695.05009,-0.326985867
1.000000038,60.0000032,0.000968925,1.00004496,60.00508068,1.569957251,1.055784278,67.70389828,2350.674108,2.461709974,155.0093335,20777.30705,16.55872106,206.8053169,25041.70205,1.000000038,60.0000032,0.000968925,1.00004496,60.00508068,1.569957251,1.055784278,67.70389828,2350.674108,2.461709974,155.0093335,20777.30705,16.55872106,206.8053169,25041.70205,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,-8.77E-67,0,1.005396266,60,0.00012802,84.85281374,3.13E-08,4.34E-09,0.207835009,2.938417598,83.37094868,107.9944176,127.5473362,21119.74254,9622.093154,0.671459553,1,75.83010912,0,1,75.83010912,0,1,75.83010912,0,1.005396266,75.68621337,42457.5654,2.938417598,21731773.22,3.22E+16,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,-8.77E-142,0,1.005396266,60,0,84.85281374,0,1.45E-61,0,2.667964865,60,6.74E-07,84.85281374,4.55E-13,-1.22E-29,0
1,380,0,1,380,0,1,380,0,1.055539732,368.1615814,3616.632932,12.33348513,220.8479562,25246.23352,1,380,0,1,380,0,1,380,0,1.055539732,368.1615814,3616.632932,12.33348513,220.8479562,25246.23352,1,380,0,537.4011537,0,-1.28E-272,0,1,380,0,537.4011537,0,-4.86E-162,0,1,380,0,537.4011537,0,-1.17E-51,0,1.03285654,374.9293055,39.55635649,532.499697,1954.537555,0.142153958,0.000105005,9.989969055,247.6016789,151.4322514,375.0767206,78547.18804,-7158.317675,-0.172464514,1,59.71403098,0,1,59.71403098,0,1,59.71403098,0,1.03285654,58.72495968,1212.622329,9.989969055,4469809.404,6.71002E+15,1,380,0,537.4011537,0,-1.28E-272,0,1,380,0,537.4011537,0,-4.86E-162,0,1,380,0,537.4011537,0,-1.17E-51,0,1.03285654,374.9293055,39.55635649,532.499697,1954.537555,0.142153958,0.000105005,9.96031229,248.1185767,151.3605111,376.061856,78666.33746,-7536.14339,-0.181495088
1.205334812,119.4914701,13934.98424,1.386792061,153.5781673,19829.60915,1.728605621,198.3507006,24041.41204,2.022642498,218.7720666,24651.10459,13.29449628,209.2004328,25015.16503,1.205334812,119.4914701,13934.98424,1.386792061,153.5781673,19829.60915,1.728605621,198.3507006,24041.41204,2.022642498,218.7720666,24651.10459,13.29449628,209.2004328,25015.16503,1.205334812,119.4914701,118.0465342,398.3443378,13934.98424,0,0,1.386792061,153.5781673,140.817645,409.8612613,19829.60915,-8.56E-217,0,1.728605621,198.3507006,155.052933,428.6525404,24041.41204,-3.21E-70,0,2.000666257,220.5160922,156.9775128,439.3228392,24641.94673,-2.964036824,-0.004347841,10.95838857,231.0297461,153.5381715,373.6844925,71031.07453,-4533.848314,-0.114076645,1.205334812,10.55155729,496.2837327,1.386792061,16.98430771,706.2162592,1.728605621,25.43366055,856.2163757,2.000666257,29.60057699,1455.307883,10.95838857,4061920.149,6.09936E+15,1.205334812,119.4914701,118.0465342,398.3443378,13934.98424,0,0,1.386792061,153.5781673,140.817645,409.8612613,19829.60915,-8.56E-217,0,1.728605621,198.3507006,155.052933,428.6525404,24041.41204,-3.21E-70,0,2.000666257,220.5160922,156.9775128,439.3228392,24641.94673,-2.964036824,-0.004347841,10.92882556,231.4545193,153.5280313,374.5725692,71093.44777,-4762.417761,-0.119775562
1.000000034,60.00000202,0.000594209,1.000040952,60.00383203,1.170601815,1.053429696,67.01711368,2140.957246,2.428656452,153.397622,20606.82277,13.84022857,198.4202328,24699.93856,1.000000034,60.00000202,0.000594209,1.000040952,60.00383203,1.170601815,1.053429696,67.01711368,2140.957246,2.428656452,153.397622,20606.82277,13.84022857,198.4202328,24699.93856,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,-6.23E-85,0,1.015522515,60,1.58E-05,84.85281374,4.78E-10,6.59E-11,0.206147249,2.936314949,75.4116701,88.39425732,113.3686485,14466.2183,6668.021409,0.683669552,1,60.17258096,0,1,60.17258096,0,1,60.17258096,0,1.015522515,60.4097107,652.5969949,2.936314949,14330757.52,2.14E+16,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,-4.41E-196,0,1.015522515,60,6.74E-07,84.85281374,1.02E-12,4.96E-29,7.71E-17,2.758096009,60,6.74E-07,84.85281374,4.55E-13,-3.38E-30,0
1,380,0,1,380,0,1,380,2.27E-07,1.165431896,347.8340184,9179.355506,11.57958369,214.10126,25168.34193,1,380,0,1,380,0,1,380,2.27E-07,1.165431896,347.8340184,9179.355506,11.57958369,214.10126,25168.34193,1,380,0,537.4011537,0,0,0,1,380,0,537.4011537,0,-4.92E-256,0,1,380,8.06E-05,537.4011537,6.49E-09,-5.45E-83,0,1.096257923,365.9963705,64.8148116,527.570425,4201.002138,-0.338312168,-0.001201907,9.090453755,247.4172948,152.162443,384.0321264,70892.60774,-3117.810969,-0.079156836,1,43.77431417,0,1,43.77431417,0,1,43.77431417,1.37E-10,1.096257923,42.52977629,143.8755094,9.090453755,3615091.368,5.43001E+15,1,380,0,537.4011537,0,0,0,1,380,0,537.4011537,0,-4.92E-256,0,1,380,8.06E-05,537.4011537,6.49E-09,-5.45E-83,0,1.096257923,365.9963705,64.8148116,527.570425,4201.002138,-0.338312168,-0.001201907,9.068627718,247.8346691,152.1071323,384.9096496,70950.64739,-3340.853717,-0.084807896
1.317123357,343.5569442,421.1703623,1.502038402,348.0434269,512.6929443,1.79477765,353.2557401,568.4690375,2.138967848,340.431374,4950.281662,12.55301674,223.4933243,24182.47998,1.317123357,343.5569442,421.1703623,1.502038402,348.0434269,512.6929443,1.79477765,353.2557401,568.4690375,2.138967848,340.431374,4950.281662,12.55301674,223.4933243,24182.47998,1.317123357,343.5569442,20.52243558,349.8390686,421.1703623,0,0,1.502038402,348.0434269,22.64272387,354.2459979,512.6929443,-2.89E-257,0,1.79477765,353.2557401,23.84258873,359.3683596,568.4690374,2.43E-10,1.43E-07,2.071364643,349.5838231,49.6129316,358.6841467,4938.599379,37.87785616,0.011667924,10.06959759,255.8171047,146.6082972,365.7368971,67331.70931,-7495.619098,-0.202399089,1.317123357,10.79111852,344.9957078,1.502038402,14.8516599,419.9651283,1.79477765,19.56912231,465.6533211,2.071364643,22.15750643,519.0640263,10.06959759,3256080.891,4.89193E+15,1.317123357,343.5569442,20.52243558,349.8390686,421.1703623,0,0,1.502038402,348.0434269,22.64272387,354.2459979,512.6929443,-2.89E-257,0,1.79477765,353.2557401,23.84258873,359.3683596,568.4690374,2.43E-10,1.43E-07,2.071364643,349.5838231,49.6129316,358.6841467,4938.599379,37.87785616,0.011667924,10.04782163,256.2111445,146.5222742,366.4284777,67407.82584,-7698.527416,-0.207855561
1.452991078,152.5324097,16661.11926,1.791696918,190.6264977,19844.86414,2.449783965,235.9981598,20269.99327,3.093791924,251.7274854,19824.96247,13.52624882,211.8497913,24092.86818,1.452991078,152.5324097,16661.11926,1.791696918,190.6264977,19844.86414,2.449783965,235.9981598,20269.99327,3.093791924,251.7274854,19824.96247,13.52624882,211.8497913,24092.86818,1.452991078,152.5324097,129.0779581,248.6837336,29168.72713,-7476.325613,-0.374330709,1.791696918,190.6264977,140.8718004,267.1838767,30657.72547,-10723.87762,-0.497982652,2.449783965,235.9981598,142.3727266,294.7096043,30275.43568,-13944.89892,-0.653144122,3.027616528,255.9181225,139.4175743,309.7455357,29579.27292,-13947.85075,-0.669997346,11.04812529,238.6361713,150.0485108,347.7040607,59792.70403,-8869.456331,-0.25115521,1.452991078,3.576241915,131.1376229,1.791696918,6.734387069,237.734948,2.449783965,11.70673305,365.1955146,3.027616528,14.9407605,453.222057,11.04812529,2961362.964,4.45002E+15,1.452991078,152.5324097,129.0779581,248.6837336,29168.72713,-7476.325613,-0.374330709,1.791696918,190.6264977,140.8718004,267.1838767,30657.72547,-10723.87762,-0.497982652,2.449783965,235.9981598,142.3727266,294.7096043,30275.43568,-13944.89892,-0.653144122,3.027616528,255.9181225,139.4175743,309.7455357,29579.27292,-13947.85075,-0.669997346,11.02639576,238.9606169,150.0180119,348.2411438,59841.46029,-9045.971094,-0.256075431
1.00000012,60.0000111,0.003026244,1.000100778,60.013163,3.71899482,1.093863206,75.10220977,4169.230361,3.232687091,192.418471,21545.91406,14.09215228,201.0743052,23903.34678,1.00000012,60.0000111,0.003026244,1.000100778,60.013163,3.71899482,1.093863206,75.10220977,4169.230361,3.232687091,192.418471,21545.91406,14.09215228,201.0743052,23903.34678,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,6.74E-07,84.85281374,6.43E-13,-5.00E-29,-1.10E-16,1.04775659,60,3.44E-06,84.85281374,2.25E-11,2.98E-12,0.19821235,3.162902841,70.53903541,73.44743831,104.4987262,10130.17344,4706.59433,0.692037258,1,44.10378599,0,1,44.10378599,0,1,44.10378599,1.34E-11,1.04775659,44.84700762,41.31181153,3.162902841,9799883.782,1.47E+16,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,6.74E-07,84.85281374,6.43E-13,-5.00E-29,-1.10E-16,1.04775659,60,6.74E-07,84.85281374,6.43E-13,-4.82E-29,-1.06E-16,3.031625966,60,6.74E-07,84.85281374,1.44E-12,-1.93E-29,-2.45E-17
1,380,0,1,379.9999999,3.78E-05,1.000784628,379.7609562,76.09551257,2.567233656,265.4860426,21520.51285,14.10793671,213.7569319,24317.42644,1,380,0,1,379.9999999,3.78E-05,1.000784628,379.7609562,76.09551257,2.567233656,265.4860426,21520.51285,14.10793671,213.7569319,24317.42644,1,380,0,427.7586508,23942.04977,-2.65E-19,0,1,380,4.55E-05,423.6139308,23368.30114,-7.10E-10,-1.02E-07,1.000067328,379.9903053,1.661508464,418.9883669,22488.42783,-1.828357853,-0.007338023,2.059272525,316.1733224,117.6616031,361.128483,26244.80226,-6473.076442,-0.368433649,10.94670585,251.5499949,148.7164879,356.6907506,59643.99351,-6858.334916,-0.195946021,1,15.15108681,0,1,15.15108681,1.15E-11,1.000067328,15.15085492,0.025384899,2.059272525,15.04289672,233.1446771,10.94670585,2690838.858,4.04423E+15,1,380,0,427.7586508,23942.04977,-2.65E-19,0,1,380,4.55E-05,423.6139308,23368.30114,-7.10E-10,-1.02E-07,1.000067328,379.9903053,1.661508464,418.9883669,22488.42783,-1.828357853,-0.007338023,2.059272525,316.1733224,117.6616031,361.128483,26244.80226,-6473.076442,-0.368433649,10.9271426,251.8678689,148.6595113,357.2214176,59690.04699,-7030.394587,-0.200836721
1.171280716,111.9173826,12309.6521,1.3469166,146.8749498,18853.97673,1.703205599,195.5430576,23895.56755,3.478218342,208.1331041,23485.04093,15.05823891,203.9445672,24056.09705,1.171280716,111.9173826,12309.6521,1.3469166,146.8749498,18853.97673,1.703205599,195.5430576,23895.56755,3.478218342,208.1331041,23485.04093,15.05823891,203.9445672,24056.09705,1.171280716,111.9173826,110.9488716,396.1382341,12309.6521,-8.73E-22,0,1.3469166,146.8749498,137.3097838,407.3969205,18853.97673,-2.24E-10,-5.27E-08,1.702701585,195.5831795,154.5871954,427.3694157,23897.20122,-1.262506072,-0.004447252,2.987870068,232.4436699,152.1415062,361.0419842,31804.93909,-8054.58999,-0.358464985,11.90814406,235.9682222,151.3530104,356.2189309,55804.0101,-6621.431579,-0.193938603,1.171280716,2.650263103,26.76613904,1.3469166,4.280351577,40.99613527,1.702701585,6.551731047,51.97169678,2.987870068,10.17863445,202.1493716,11.90814406,2464872.634,3.70517E+15,1.171280716,111.9173826,110.9488716,396.1382341,12309.6521,-8.73E-22,0,1.3469166,146.8749498,137.3097838,407.3969205,18853.97673,-2.24E-10,-5.27E-08,1.702701585,195.5831795,154.5871954,427.3694157,23897.20122,-1.262506072,-0.004447252,2.987870068,232.4436699,152.1415062,361.0419842,31804.93909,-8054.58999,-0.358464985,11.88864973,236.2338085,151.3347597,356.70555,55828.43848,-6780.292734,-0.198558415
1,380,0,1,380,0,1,380,0,1.056212088,370.8531657,2738.258005,10.96830851,219.995851,24431.13233,1,380,0,1,380,0,1,380,0,1.056212088,370.8531657,2738.258005,10.96830851,219.995851,24431.13233,1,380,0,537.4011537,0,-1.25E-200,0,1,380,0,537.4011537,9.60E-10,-1.64E-117,0,1,380,0,537.3935591,3.372379329,-4.99E-36,0,1.048287484,373.2030821,44.97729417,464.3294037,21905.73308,11.29027462,0.001699661,8.882997111,252.1825444,149.6708983,367.160674,55598.06656,-2804.982047,-0.083079936,1,59.51324296,0,1,59.51324296,0,1,59.51324296,0,1.048287484,57.24073263,116.2607528,8.882997111,2187397.24,3.28867E+15,1,380,0,537.4011537,0,-1.25E-200,0,1,380,0,537.4011537,9.60E-10,-1.64E-117,0,1,380,0,537.3935591,3.372379329,-4.99E-36,0,1.048287484,373.2030821,44.97729417,464.3294037,21905.73308,11.29027462,0.001699661,8.870092181,252.4417789,149.6252348,367.6401622,55619.35763,-2907.653136,-0.086122434
1.208333136,120.1378885,14068.38603,1.390171021,154.12851,19905.71786,1.730721137,198.5727364,24052.30879,2.023590627,220.2035424,24615.79561,11.93395228,207.09184,24204.58757,1.208333136,120.1378885,14068.38603,1.390171021,154.12851,19905.71786,1.730721137,198.5727364,24052.30879,2.023590627,220.2035424,24615.79561,11.93395228,207.09184,24204.58757,1.208333136,120.1378885,118.6102273,398.5387212,14068.38603,-2.51E-291,0,1.390171021,154.12851,141.0876248,410.0677963,19905.71786,-4.18E-172,0,1.730721137,198.5727364,155.0880679,428.7553284,24052.30879,-1.55E-54,0,2.015910778,220.8138566,156.88029,436.7392473,24631.44394,-309.1339,-0.062536602,9.855172741,233.2906844,152.6065272,366.7602225,50838.37452,-2093.941333,-0.064545831,1.208333136,10.6354674,497.7155578,1.390171021,17.02880407,704.2304248,1.730721137,25.38837181,850.9297559,2.015910778,29.07077288,864.7617528,9.855172741,1965443.06,2.95541E+15,1.208333136,120.1378885,118.6102273,398.5387212,14068.38603,-2.51E-291,0,1.390171021,154.12851,141.0876248,410.0677963,19905.71786,-4.18E-172,0,1.730721137,198.5727364,155.0880679,428.7553284,24052.30879,-1.55E-54,0,2.015910778,220.8138566,156.88029,436.7392473,24631.44394,-309.1339,-0.062536602,9.842308233,233.4988872,152.597457,367.1898874,50839.44807,-2157.684354,-0.066512727
1.000000035,60.00000209,0.000613743,1.000041494,60.00390561,1.193549248,1.053686657,67.06045481,2154.031837,2.42983718,154.271741,20700.66548,12.52658586,195.3494673,23861.65412,1.000000035,60.00000209,0.000613743,1.000041494,60.00390561,1.193549248,1.053686657,67.06045481,2154.031837,2.42983718,154.271741,20700.66548,12.52658586,195.3494673,23861.65412,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,-6.51E-52,0,1.00542646,60,9.54E-07,84.85281374,1.02E-12,1.60E-14,0.024834929,2.86857904,66.86507863,59.49110241,97.72030226,6720.708208,3131.178559,0.696324188,1,75.93076491,0,1,75.93076491,0,1,75.93076491,0,1.00542646,75.76300051,5.409570077,2.86857904,6383625.169,9.57074E+15,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,-1.58E-97,0,1.00542646,60,9.54E-07,84.85281374,1.02E-12,5.00E-29,7.78E-17,2.791023317,60,0,84.85281374,1.36E-12,-4.33E-30,0
1,380,0,1,380,0,1,380,0,1.055784021,368.0732898,3643.701569,9.588671342,214.6066226,24558.13446,1,380,0,1,380,0,1,380,0,1.055784021,368.0732898,3643.701569,9.588671342,214.6066226,24558.13446,1,380,0,537.4011537,0,0,0,1,380,0,537.4011537,0,-1.47E-225,0,1,380,0,537.4011537,0,-4.81E-72,0,1.032701516,374.9592132,39.45071629,531.5795542,1846.083429,-13.92575937,-0.011202631,7.526403161,252.7833042,150.5797631,379.4573972,50559.8323,-577.7045443,-0.018047455,1,59.45930481,0,1,59.45930481,0,1,59.45930481,0,1.032701516,58.49702187,55.69991404,7.526403161,1704311.207,2.56318E+15,1,380,0,537.4011537,0,0,0,1,380,0,537.4011537,0,-1.47E-225,0,1,380,0,537.4011537,0,-4.81E-72,0,1.032701516,374.9592132,39.45071629,531.5795542,1846.083429,-13.92575937,-0.011202631,7.517883882,252.9859017,150.5446693,379.8796514,50557.44868,-641.5018583,-0.020044567
1.353397773,147.9913427,19022.70134,1.535745195,175.5389989,22396.45338,1.812180881,206.7281134,24384.22571,2.034047196,219.5647938,24658.02267,10.56874455,200.5456694,24126.31809,1.353397773,147.9913427,19022.70134,1.535745195,175.5389989,22396.45338,1.812180881,206.7281134,24384.22571,2.034047196,219.5647938,24658.02267,10.56874455,200.5456694,24126.31809,1.353397773,147.9913427,137.9228093,407.8007326,19022.70134,0,0,1.535745195,175.5389989,149.6544466,418.5856426,22396.45338,-1.02E-226,0,1.812180881,206.7281134,156.1544931,432.5927795,24384.22571,-9.59E-73,0,2.01143992,221.3581983,156.9897522,439.727771,24645.78753,-9.642115533,-0.015313299,8.510762093,230.8365852,153.7130439,378.7150476,45203.17999,-923.9480637,-0.030619697,1.353397773,15.74770799,675.2384308,1.535745195,20.93782484,794.9946628,1.812180881,26.81401073,865.5535306,2.01143992,29.56406978,874.7006053,8.510762093,1504057.588,2.26231E+15,1.353397773,147.9913427,137.9228093,407.8007326,19022.70134,0,0,1.535745195,175.5389989,149.6544466,418.5856426,22396.45338,-1.02E-226,0,1.812180881,206.7281134,156.1544931,432.5927795,24384.22571,-9.59E-73,0,2.01143992,221.3581983,156.9897522,439.727771,24645.78753,-9.642115533,-0.015313299,8.502260519,230.9934091,153.7098089,379.0823765,45186.22853,-981.108498,-0.032522816
1.093846409,360.0948478,5854.002714,1.309680946,331.6541212,12843.28195,2.062673827,290.7316453,20061.42422,2.928327832,274.3521043,22025.6737,11.51248491,216.133471,24584.97147,1.093846409,360.0948478,5854.002714,1.309680946,331.6541212,12843.28195,2.062673827,290.7316453,20061.42422,2.928327832,274.3521043,22025.6737,11.51248491,216.133471,24584.97147,1.093846409,360.0948478,76.51145479,523.5153287,5854.002714,0,0,1.309680946,331.6541212,113.3282046,504.3753127,12843.28195,-6.87E-228,0,2.062673827,290.7316453,141.6383572,478.4609593,20061.42422,-3.49E-73,0,2.906895567,275.9325021,147.8066564,469.574069,21846.81359,-4.169556564,-0.007033372,9.465457524,246.5952967,152.4263215,388.5212974,44998.53304,547.0972194,0.01828389,1.093846409,2.055036189,75.52718617,1.309680946,5.538809697,261.4152081,2.062673827,14.18768936,615.3422816,2.906895567,19.65864284,760.8949874,9.465457524,1345158.051,2.02352E+15,1.093846409,360.0948478,76.51145479,523.5153287,5854.002714,0,0,1.309680946,331.6541212,113.3282046,504.3753127,12843.28195,-6.87E-228,0,2.062673827,290.7316453,141.6383572,478.4609593,20061.42422,-3.49E-73,0,2.906895567,275.9325021,147.8066564,469.574069,21846.81359,-4.169556564,-0.007033372,9.457001206,246.7496291,152.4070142,388.8841377,44978.98717,488.0039999,0.016315152
1.155315177,105.5367379,10851.38206,1.405994397,142.710181,18202.54497,2.395989231,196.936714,23969.70512,3.816208768,219.7554832,24648.59225,12.46762781,204.0916076,24275.94724,1.155315177,105.5367379,10851.38206,1.405994397,142.710181,18202.54497,2.395989231,196.936714,23969.70512,3.816208768,219.7554832,24648.59225,12.46762781,204.0916076,24275.94724,1.155315177,105.5367379,104.1699671,486.4625633,10851.90545,-32.46239473,-0.030185526,1.405994397,142.710181,134.9168076,490.934259,18211.22655,-282.9972095,-0.088460612,2.395989231,196.936714,154.8215267,489.3742261,24045.21031,-1000.878589,-0.148153466,3.795597095,220.6230219,156.9812016,483.0426915,24751.23858,-881.0572892,-0.116745381,10.42857643,229.2779478,154.3807912,399.3296037,43727.17663,-52.60855233,-0.001779756,1.155315177,0.763779633,10.41248594,1.405994397,1.999974964,80.57056455,2.395989231,8.501327629,403.6593821,3.795597095,14.6277045,631.1847051,10.42857643,1216170.409,1.82964E+15,1.155315177,105.5367379,104.1699671,486.4625633,10851.90545,-32.46239473,-0.030185526,1.405994397,142.710181,134.9168076,490.934259,18211.22655,-282.9972095,-0.088460612,2.395989231,196.936714,154.8215267,489.3742261,24045.21031,-1000.878589,-0.148153466,3.795597095,220.6230219,156.9812016,483.0426915,24751.23858,-881.0572892,-0.116745381,10.42015306,229.4034703,154.3800129,399.667704,43697.53704,-108.7567657,-0.003681046
1.000003324,60.00015138,0.042965862,1.000665856,60.05503646,16.66126203,1.186759996,81.54968165,6258.657725,3.956732427,179.3798737,23239.09516,13.15351269,193.1369971,23888.82454,1.000003324,60.00015138,0.042965862,1.000665856,60.05503646,16.66126203,1.186759996,81.54968165,6258.657725,3.956732427,179.3798737,23239.09516,13.15351269,193.1369971,23888.82454,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,-5.92E-70,0,1.015969567,60,9.54E-07,84.85281374,1.02E-12,2.48E-16,0.00038589,2.895662865,64.49426443,48.24528593,93.30406655,4452.102059,2078.29467,0.699254975,1,59.76338601,0,1,59.76338601,0,1,59.76338601,0,1.015969567,60.01487672,4.045537423,2.895662865,4179098.709,6.27476E+15,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,-1.71E-151,0,1.015969567,60,9.54E-07,84.85281374,1.02E-12,4.96E-29,7.72E-17,2.844411181,60,9.54E-07,84.85281374,1.29E-12,-1.90E-29,-2.09E-17
