UNIX_TS,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE
1333500780,3285,2348,0,937,0,367,0,0,39,105,34,15,9,0,8,0,0,0,9,4,0,38,309
1333500840,3271,2362,0,909,0,366,0,0,39,103,35,14,9,0,8,0,0,0,0,4,0,38,293
1333500900,3176,2360,2,814,0,363,0,0,41,104,36,19,9,0,7,0,0,0,0,4,0,38,193
1333500960,3185,2364,2,819,0,362,0,0,39,105,34,15,9,0,8,0,0,0,0,4,0,38,205
1333501020,3166,2355,4,807,0,362,0,0,39,103,36,15,9,0,8,0,0,0,0,4,0,38,193
1333501080,3166,2364,2,800,0,369,0,0,44,103,35,15,9,0,8,0,0,0,0,4,0,38,175
1333501140,3130,2310,0,820,0,368,0,0,39,103,37,18,9,0,7,0,0,0,0,4,0,38,197
1333501200,3116,2300,0,816,0,367,0,0,39,105,36,18,9,0,8,0,0,0,0,4,0,39,191
1333501260,3130,2310,2,818,0,369,0,0,30,103,35,15,9,0,8,0,0,0,0,4,0,38,207
1333501320,3303,2314,0,989,0,370,0,0,39,104,35,15,9,0,8,0,0,0,144,30,0,38,197
1333501380,3463,2472,2,989,0,384,0,0,39,104,35,18,9,0,8,0,0,0,139,21,0,38,194
1333501440,3230,2275,0,955,0,369,0,0,39,104,36,15,9,0,8,0,0,0,128,4,0,38,205
1333501500,3240,2282,2,956,0,369,0,0,39,104,36,15,9,0,8,0,0,0,127,4,0,39,206
1333501560,3208,2264,0,944,0,365,0,0,39,103,36,18,9,1,8,0,0,0,125,4,0,38,198
1333501620,3198,2259,2,937,0,365,0,0,39,103,36,15,9,0,8,0,0,0,125,4,0,39,194
1333501680,3194,2257,4,933,0,361,0,0,40,105,35,14,9,0,8,0,0,0,123,4,0,38,196
1333501740,3189,2241,2,946,0,370,0,0,39,105,36,15,9,0,8,0,0,0,122,4,0,38,200
1333501800,3198,2262,4,932,0,364,0,0,39,104,36,18,9,0,8,0,0,0,121,4,0,38,191
1333501860,3052,2236,4,812,0,362,0,0,41,103,35,15,9,0,8,0,0,0,0,4,0,38,197
1333501920,3048,2241,0,807,0,367,0,0,39,103,34,14,9,0,8,0,0,0,0,4,0,38,191
1333501980,3048,2239,0,809,0,361,0,0,39,104,35,19,9,0,8,0,0,0,0,4,0,38,192
1333502040,3093,2250,0,843,0,366,0,0,42,103,36,14,9,0,8,0,0,0,0,31,0,38,196
1333502100,3084,2250,0,834,0,366,0,0,39,104,36,15,9,0,8,0,0,0,0,21,0,38,198
1333502160,3057,2239,4,814,0,365,0,0,39,104,35,18,9,0,7,0,0,0,78,4,0,38,117
1333502220,1375,484,2,889,0,370,0,0,30,104,35,15,9,0,8,0,0,0,78,4,0,38,198
1333502280,1448,619,2,827,0,374,0,0,39,103,35,15,8,0,8,0,0,0,0,4,0,38,203
1333502340,1361,607,0,754,0,27,0,0,40,104,35,15,9,0,8,0,0,0,7,5,0,38,466
1333502400,1357,612,2,743,0,29,0,0,40,103,34,16,9,0,8,0,0,0,6,5,0,39,454
1333502460,1567,605,4,958,0,26,0,0,40,105,34,18,8,0,7,0,0,0,7,32,0,38,643
1333502520,1466,477,4,985,0,26,0,0,39,104,34,15,8,0,7,0,0,0,7,21,0,38,686
1333502580,3240,2374,2,864,0,26,0,0,39,103,35,15,8,0,8,0,0,0,7,5,0,38,580
1333502640,3240,2367,2,871,0,33,0,0,39,103,35,18,9,0,8,0,0,0,7,4,0,38,577
1333502700,3258,2358,2,898,0,33,0,0,39,103,36,15,9,0,7,0,0,0,6,21,0,39,590
1333502760,3413,2367,2,1044,0,33,0,0,39,103,34,15,9,0,7,0,0,0,156,21,0,38,589
1333502820,3445,2360,0,1085,0,35,0,0,40,104,35,18,9,0,8,0,0,0,141,21,0,38,636
1333502880,3335,2360,2,973,0,33,0,0,39,103,35,17,9,0,7,0,0,0,136,21,0,38,535
1333502940,3303,2351,2,950,0,32,0,0,39,104,34,15,8,0,7,0,0,0,135,5,0,38,533
1333503000,3157,2278,2,877,0,32,0,0,42,104,35,17,9,0,7,0,0,0,134,31,0,38,428
1333503060,3244,2353,2,889,20,32,0,0,39,104,34,16,9,0,7,0,0,0,133,21,0,38,436
1333503120,3230,2360,2,868,20,32,0,0,38,102,35,15,9,0,8,0,0,0,132,5,0,38,434
1333503180,3253,2236,0,1017,20,41,0,0,44,103,35,15,9,0,8,0,0,0,132,5,0,39,566
1333503240,3148,2236,4,908,20,43,0,0,39,103,34,18,9,0,8,0,0,0,131,31,0,38,434
1333503300,3468,2232,2,1234,20,371,0,0,39,103,34,18,9,0,8,0,0,0,130,29,0,38,435
1333503360,3505,2227,0,1278,20,365,0,0,30,104,36,61,9,0,8,0,0,0,130,31,0,39,445
1333503420,3505,2230,0,1275,20,364,0,0,40,104,34,61,9,0,8,0,0,0,129,34,0,38,434
1333503480,3505,2230,2,1273,20,365,0,0,40,103,34,61,9,0,8,0,0,0,129,33,0,39,432
1333503540,3514,2232,4,1278,20,364,0,0,39,104,36,60,8,0,8,0,0,0,128,34,0,38,439
1333503600,4035,2225,0,1810,20,364,0,0,40,104,34,80,8,0,8,0,0,0,128,34,0,38,952
1333503660,3454,2243,0,1211,20,364,0,0,39,104,36,16,8,0,8,0,0,0,129,23,0,38,426
1333503720,3623,2236,2,1385,20,363,0,0,39,105,35,16,9,0,8,0,0,0,127,24,0,38,601
1333503780,3459,2246,2,1211,20,366,0,0,40,103,35,16,9,0,8,0,0,0,127,23,0,38,426
1333503840,3463,2236,0,1227,19,363,0,0,39,104,35,17,9,0,8,0,0,0,127,31,0,38,437
1333503900,1709,479,2,1228,20,364,0,0,39,103,36,17,8,1,8,0,0,0,127,29,0,39,437
1333503960,3349,2257,2,1090,20,362,0,0,41,103,35,20,9,0,8,0,0,0,6,20,0,38,428
1333504020,3473,2234,0,1239,20,362,0,0,39,103,36,20,9,0,8,0,0,0,7,4,0,38,593
1333504080,1741,477,2,1262,20,366,0,0,40,103,34,16,9,0,8,0,0,0,6,4,0,38,618
1333504140,3523,2259,0,1264,20,365,0,0,43,103,35,15,9,0,8,0,0,0,6,4,0,38,618
1333504200,1695,479,2,1214,20,366,0,0,39,103,35,15,9,0,7,0,0,0,6,4,0,38,572
1333504260,1846,621,2,1223,20,367,0,0,39,103,35,15,9,0,7,0,0,0,7,4,0,38,579
1333504320,1823,607,2,1214,20,366,0,0,30,104,35,15,9,0,8,0,0,0,7,4,0,39,577
1333504380,1859,605,0,1254,20,367,0,0,39,104,35,20,9,0,7,0,0,0,0,44,0,38,571
1333504440,1869,610,2,1257,20,368,0,0,39,104,35,18,9,0,7,0,0,0,0,44,0,38,575
1333504500,1841,605,0,1236,20,370,0,0,39,105,35,16,9,0,7,0,0,0,0,22,0,39,574
1333504560,1960,607,0,1353,20,367,0,0,40,104,36,16,9,1,7,0,0,0,146,5,0,38,564
1333504620,2079,603,0,1476,20,368,0,0,39,103,35,15,9,0,7,0,0,0,131,4,0,38,707
1333504680,1933,475,0,1458,20,367,0,0,39,103,35,16,9,0,7,0,0,0,129,4,0,38,691
1333504740,1805,477,0,1328,20,376,0,0,40,103,35,15,9,0,7,0,0,0,127,45,0,38,513
1333504800,1805,472,0,1333,20,368,0,0,39,105,35,15,9,0,8,0,0,0,126,46,0,38,524
1333504860,1773,472,0,1301,20,370,0,0,39,104,36,15,9,0,7,0,0,0,127,23,0,38,513
1333504920,1754,470,2,1282,20,370,0,0,41,104,35,20,9,0,7,0,0,0,124,4,0,38,510
1333504980,1631,354,2,1275,20,369,0,0,39,104,36,19,8,0,7,0,0,0,123,4,0,38,508
1333505040,1622,351,0,1271,20,364,0,0,39,104,34,15,9,0,8,0,0,0,121,4,0,38,515
1333505100,1841,354,2,1485,20,366,0,0,42,103,34,21,9,0,70,0,0,0,120,4,0,38,658
1333505160,1604,351,2,1251,20,366,0,0,39,103,36,26,9,0,60,0,0,0,0,4,0,38,550
1333505220,1540,276,2,1262,20,368,0,0,39,104,36,21,9,0,74,0,0,0,0,4,0,38,549
1333505280,1252,148,2,1102,20,368,0,0,46,103,34,21,9,0,63,0,0,0,0,4,0,39,395
1333505340,1261,141,0,1120,20,368,0,0,40,104,36,21,9,0,67,0,0,0,0,4,0,38,413
1333505400,1361,251,0,1110,20,370,0,0,39,104,36,21,9,0,62,0,0,0,0,4,0,38,407
1333505460,1430,303,2,1125,20,370,0,0,37,104,36,25,9,0,58,0,0,0,0,4,0,38,424
1333505520,1160,41,4,1115,20,370,0,0,39,103,35,21,8,0,64,0,0,0,0,4,0,38,413
1333505580,1151,43,0,1108,20,368,0,0,40,104,36,16,9,0,59,0,0,0,0,4,0,37,415
1333505640,1147,41,0,1106,20,368,0,0,39,103,36,16,9,0,58,0,0,0,0,4,0,39,414
1333505700,1165,41,2,1122,20,369,0,0,40,104,35,20,9,0,61,0,0,0,0,4,0,39,421
1333505760,1160,41,0,1119,20,371,0,0,39,103,35,17,9,0,66,0,0,0,0,4,0,38,417
1333505820,1169,41,4,1124,20,369,0,0,39,104,36,17,9,0,68,0,0,0,0,4,0,38,420
1333505880,1466,41,0,1425,20,369,0,0,41,104,36,592,9,0,69,0,0,0,0,4,0,38,143
1333505940,1019,41,0,978,21,58,0,0,40,103,36,17,9,0,67,0,0,0,1,5,0,38,583
1333506000,991,43,0,948,20,57,0,0,39,103,36,21,9,0,33,0,0,0,1,5,0,38,586
1333506060,566,43,0,523,20,57,0,0,42,104,36,17,9,0,8,0,0,0,1,5,0,38,186
1333506120,977,187,0,790,20,10,0,0,40,104,36,17,9,0,7,0,0,0,0,45,0,38,464
1333506180,1252,171,0,1081,20,7,0,0,40,104,34,181,9,0,7,0,0,0,0,31,0,38,610
1333506240,1274,173,0,1101,20,7,0,0,44,103,36,182,9,0,8,0,0,0,0,31,0,39,622
1333506300,1256,171,0,1085,20,7,0,0,40,103,37,174,9,0,8,0,0,0,0,21,0,39,627
1333506360,1192,171,0,1021,20,7,0,0,40,103,35,197,9,0,7,0,0,0,0,5,0,38,560
1333506420,1169,169,0,1000,20,7,0,0,31,103,36,171,9,0,7,0,0,0,0,5,0,38,573
1333506480,1338,169,2,1167,20,324,0,0,40,103,35,22,9,0,7,0,0,0,0,5,0,38,564
1333506540,1343,166,2,1175,20,324,0,0,39,103,35,22,9,0,8,0,0,0,0,4,0,38,573
1333506600,1343,169,0,1174,20,325,0,0,40,105,35,25,8,0,8,0,0,0,0,4,0,38,566
1333506660,1325,319,4,1002,20,327,0,0,40,104,36,15,9,0,8,0,0,0,0,4,0,38,401
1333506720,1635,630,4,1001,20,327,0,0,39,103,35,16,8,0,8,0,0,0,0,4,0,38,403
1333506780,1763,630,2,1131,20,327,0,0,40,103,35,20,9,0,8,0,0,0,0,4,0,38,527
1333506840,1434,322,4,1108,20,326,0,0,40,103,36,19,9,0,7,0,0,0,0,4,0,38,506
1333506900,1562,452,2,1108,20,326,0,0,40,103,35,20,9,1,8,0,0,0,0,4,0,38,504
1333506960,1604,500,2,1102,20,324,0,0,40,103,36,20,9,0,7,0,0,0,0,4,0,39,500
1333507020,1754,498,0,1256,20,325,0,0,41,103,36,20,9,0,8,0,0,0,144,4,0,39,507
1333507080,1786,495,2,1289,20,383,0,0,40,103,35,20,9,0,8,0,0,0,132,4,0,38,497
1333507140,1576,303,2,1271,20,367,0,0,40,103,36,19,9,0,7,0,0,0,126,4,0,38,502
1333507200,1576,308,2,1266,20,363,0,0,42,103,36,19,9,0,8,0,0,0,126,4,0,38,498
1333507260,1567,308,4,1255,20,369,0,0,39,102,36,20,9,0,8,0,0,0,124,4,0,38,486
1333507320,1466,308,4,1154,20,363,0,0,39,103,36,19,9,0,8,0,0,0,124,4,0,38,391
1333507380,1462,306,2,1154,20,364,0,0,30,104,36,19,9,0,8,0,0,0,124,4,0,38,398
1333507440,1457,301,2,1154,20,365,0,0,40,103,35,20,9,0,8,0,0,0,122,4,0,38,390
1333507500,1485,317,4,1164,20,366,0,0,40,103,36,20,9,0,8,0,0,0,122,4,0,38,398
1333507560,1471,303,0,1168,20,372,0,0,40,103,36,20,9,0,8,0,0,0,121,4,0,37,398
1333507620,1060,354,2,704,20,37,0,0,40,104,35,20,9,0,7,0,0,0,0,5,0,38,389
1333507680,1329,550,2,777,20,26,0,0,40,104,35,20,9,0,7,0,0,0,0,5,0,38,473
1333507740,1078,354,2,722,20,26,0,0,40,104,35,20,9,0,8,0,0,0,0,21,0,38,401
1333507800,1060,351,4,705,20,26,0,0,40,104,36,15,9,0,7,0,0,0,0,21,0,39,388
1333507860,1028,354,0,674,20,26,0,0,39,104,36,19,9,0,56,0,0,0,0,5,0,38,322
1333507920,913,354,2,557,20,26,0,0,39,104,35,15,9,0,56,0,0,0,0,5,0,39,209
1333507980,1060,482,0,578,20,34,0,0,40,103,35,20,9,0,56,0,0,0,10,5,0,38,208
1333508040,1978,475,4,1499,20,154,0,0,39,111,929,20,9,0,56,0,21,0,0,4,0,38,98
1333508100,2856,475,2,2379,20,371,0,0,39,115,1552,19,9,0,57,0,25,0,0,6,0,38,128
1333508160,2988,475,0,2513,20,361,0,0,42,112,1674,20,8,0,56,0,31,0,0,4,0,38,147
1333508220,2915,477,2,2436,20,28,0,0,39,114,1681,16,8,0,56,0,31,0,0,5,0,38,400
1333508280,2961,477,2,2482,20,28,0,0,39,112,1721,16,8,0,56,0,31,0,0,5,0,38,408
1333508340,2970,477,0,2493,20,26,0,0,44,112,1730,16,9,0,56,0,31,0,0,5,0,38,406
1333508400,2984,475,2,2507,20,26,0,0,39,113,1747,15,9,0,56,0,31,0,0,5,0,38,408
1333508460,3006,475,0,2531,20,26,0,0,39,113,1759,16,8,0,56,0,37,0,0,5,0,38,414
1333508520,2755,475,0,2280,20,26,0,0,30,114,1770,16,9,0,56,0,36,0,0,5,0,38,160
1333508580,2778,475,2,2301,20,33,0,0,40,114,1776,15,8,1,57,0,36,0,0,5,0,38,158
1333508640,2655,354,2,2299,20,33,0,0,40,114,1776,15,9,0,57,0,35,0,0,5,0,38,157
1333508700,2664,356,0,2308,20,33,0,0,40,114,1787,15,8,0,57,0,35,0,0,5,0,38,156
1333508760,2746,354,0,2392,20,33,0,0,40,113,1785,15,9,0,57,0,33,0,0,4,0,38,245
1333508820,2751,354,4,2393,20,33,0,0,40,114,1792,16,8,0,57,0,33,0,0,5,0,39,236
1333508880,2778,351,2,2425,20,33,0,0,39,114,1793,16,8,0,57,0,32,0,0,5,0,38,270
1333508940,2910,354,0,2556,20,34,0,0,40,113,1795,15,9,0,56,0,32,0,0,42,0,38,362
1333509000,2924,354,2,2568,20,33,0,0,39,114,1797,15,9,1,56,0,31,0,0,39,0,38,376
1333509060,2924,354,0,2570,20,33,0,0,40,114,1798,19,9,0,57,0,31,0,0,40,0,39,370
1333509120,2938,349,2,2587,20,36,0,0,41,113,1799,20,9,0,56,0,29,0,10,42,0,38,374
1333509180,3308,605,0,2703,20,32,0,0,39,113,1800,20,9,0,57,0,29,0,142,48,0,39,355
1333509240,3294,603,0,2691,20,32,0,0,39,112,1798,20,9,0,57,0,28,0,144,36,0,39,357
1333509300,1476,605,0,871,20,33,0,0,42,107,1,17,8,0,57,0,28,0,134,31,0,39,354
1333509360,1485,603,4,878,20,33,0,0,40,107,1,20,9,0,57,0,27,0,134,44,0,39,347
1333509420,1485,603,0,882,20,34,0,0,39,106,0,20,9,0,57,0,26,0,133,44,0,38,356
1333509480,1233,468,0,765,20,33,0,0,30,105,1,20,9,0,57,0,27,0,132,43,0,39,249
1333509540,1242,468,0,774,20,33,0,0,40,106,0,20,9,0,57,0,26,0,132,39,0,38,254
1333509600,1233,468,2,763,20,33,0,0,39,104,1,15,9,0,57,0,27,0,131,38,0,38,251
1333509660,1233,468,0,765,21,29,0,0,39,105,1,16,9,0,57,0,26,0,131,40,0,39,252
1333509720,1238,470,0,768,21,25,0,0,40,104,0,16,9,0,57,0,27,0,130,45,0,38,256
1333509780,1352,628,2,722,0,29,0,0,40,106,1,16,9,0,57,0,27,0,130,22,0,39,246
1333509840,1297,610,2,685,0,28,0,0,39,106,1,15,9,0,57,0,27,0,130,5,0,38,230
1333509900,1265,610,2,653,0,22,0,0,40,104,1,16,9,0,57,0,27,0,129,5,0,38,205
1333509960,1183,610,2,571,0,22,0,0,39,105,1,15,9,0,57,0,27,0,130,5,0,39,122
1333510020,1320,630,4,686,0,32,0,0,39,104,1,16,9,0,57,0,27,0,129,4,0,38,230
1333510080,1421,628,2,791,0,27,0,0,40,103,1,15,9,0,57,0,27,0,129,5,0,39,339
1333510140,1151,434,2,715,0,26,0,0,39,104,1,16,9,1,57,0,27,0,127,46,0,39,223
1333510200,1169,434,2,733,0,25,0,0,40,104,39,63,9,0,8,0,27,0,127,38,0,38,215
1333510260,1055,431,0,624,0,25,0,0,42,103,36,62,9,0,7,0,27,0,7,42,0,38,226
1333510320,1092,463,2,627,0,25,0,0,40,104,37,62,9,0,8,0,27,0,7,40,0,38,230
1333510380,1270,648,0,622,0,25,0,0,40,103,36,62,9,0,8,0,27,0,7,40,0,38,227
1333510440,1229,648,0,581,0,26,0,0,44,103,36,15,9,0,8,0,27,0,7,40,0,38,228
1333510500,1073,507,0,566,0,25,0,0,39,103,37,15,9,0,8,0,26,0,7,21,0,38,238
1333510560,676,132,2,542,0,25,0,0,39,103,36,16,9,0,7,0,26,0,7,4,0,38,232
1333510620,607,63,0,544,0,25,0,0,30,104,36,16,9,0,8,0,27,0,7,5,0,38,239
1333510680,502,61,0,441,0,26,0,0,40,105,35,15,9,0,7,0,26,0,7,5,0,38,128
1333510740,502,63,0,439,0,26,0,0,40,104,37,16,8,0,8,0,26,0,7,5,0,38,124
1333510800,982,59,4,919,0,380,0,0,40,104,36,15,9,0,8,0,26,0,143,4,0,39,115
1333510860,977,63,0,914,0,373,0,0,40,104,36,16,9,0,7,0,27,0,143,4,0,38,117
1333510920,982,61,0,921,0,373,0,0,40,104,36,16,9,0,8,0,27,0,132,4,0,38,134
1333510980,973,59,2,912,0,373,0,0,40,105,36,20,9,0,7,0,25,0,129,4,0,38,126
1333511040,973,59,2,912,0,373,0,0,41,105,36,20,9,0,8,0,25,0,128,4,0,38,125
1333511100,1110,61,2,1047,0,373,0,0,40,103,35,16,9,0,8,0,25,0,127,4,0,38,269
1333511160,1252,63,2,1187,0,375,0,0,40,105,36,15,9,0,7,0,23,0,125,4,0,38,410
1333511220,1224,59,2,1163,0,374,0,0,41,105,36,20,9,0,8,0,23,0,124,4,0,39,380
1333511280,1224,61,0,1163,0,375,0,0,40,106,36,17,9,0,8,0,21,0,123,4,0,38,386
1333511340,1224,63,2,1159,0,374,0,0,40,106,36,16,9,0,8,0,21,0,122,4,0,38,385
1333511400,1256,63,0,1193,0,373,0,0,43,106,35,17,9,0,41,0,20,0,122,4,0,39,384
1333511460,1160,61,0,1099,0,374,0,0,39,105,37,22,9,0,70,0,20,0,0,4,0,38,381
1333511520,1160,63,4,1093,0,371,0,0,40,104,36,26,9,0,67,0,19,0,0,4,0,38,379
1333511580,1137,63,2,1072,0,372,0,0,30,105,37,22,9,0,65,0,19,0,0,4,0,38,371
1333511640,1297,205,2,1090,0,371,0,0,40,106,35,21,9,0,63,0,18,0,0,4,0,38,385
1333511700,1165,191,4,970,0,369,0,0,39,103,37,21,9,0,65,0,18,0,0,4,0,38,267
1333511760,1165,185,2,978,0,367,0,0,39,105,36,21,8,0,58,0,18,0,0,4,0,39,283
1333511820,1156,187,2,967,0,372,0,0,40,104,35,25,9,0,58,0,18,0,0,4,0,39,263
1333511880,1165,185,2,978,0,372,0,0,40,103,36,26,9,0,62,0,18,0,0,4,0,39,269
1333511940,1151,187,0,964,0,372,0,0,39,104,35,20,9,0,58,0,17,0,0,4,0,39,267
1333512000,1160,185,0,975,0,371,0,0,40,105,36,16,8,0,61,0,17,0,0,4,0,38,279
1333512060,1151,185,2,964,0,380,0,0,39,106,36,16,9,0,59,0,17,0,0,4,0,38,260
1333512120,1343,185,0,1158,0,371,0,0,39,105,35,15,9,0,67,0,17,0,0,4,0,219,277
1333512180,1334,187,0,1147,0,370,0,0,41,106,36,18,9,0,58,0,17,0,0,4,0,212,276
1333512240,1338,185,2,1151,0,370,0,0,40,105,35,20,9,0,61,0,17,0,0,4,0,215,275
1333512300,1348,182,0,1166,0,371,0,0,40,104,36,15,9,0,58,0,17,0,0,4,0,242,270
1333512360,1242,63,0,1179,0,373,0,0,42,103,36,15,9,0,59,0,16,0,0,4,0,237,285
1333512420,2444,63,0,2381,0,372,0,0,39,111,1025,15,9,0,57,0,17,0,0,4,0,289,443
1333512480,3262,63,2,3197,0,371,0,0,39,114,1549,33,9,0,58,0,16,0,0,4,0,244,760
1333512540,3066,61,0,3005,0,371,0,0,45,114,1686,17,9,0,66,0,16,0,0,4,0,239,438
1333512600,2901,61,0,2840,0,367,0,0,40,114,1697,21,9,0,60,0,16,0,0,4,0,226,286
1333512660,2938,66,0,2872,0,368,0,0,39,113,1720,21,9,0,58,0,16,0,0,4,0,245,279
1333512720,2938,61,2,2875,0,367,0,0,30,113,1744,17,8,0,57,0,16,0,0,4,0,384,135
1333512780,2924,63,0,2861,0,371,0,0,39,113,1752,15,9,0,56,0,16,0,0,4,0,194,292
1333512840,3002,63,0,2939,0,371,0,0,39,113,1768,15,9,0,57,0,16,0,0,4,0,246,301
1333512900,2783,61,0,2722,0,370,0,0,39,114,1771,20,9,0,56,0,16,0,0,4,0,38,285
1333512960,2792,63,2,2727,0,375,0,0,40,113,1778,20,9,0,58,0,15,0,0,4,0,37,278
1333513020,2801,61,0,2740,0,377,0,0,40,114,1778,16,9,0,56,0,15,0,0,4,0,37,294
1333513080,2805,63,2,2740,0,375,0,0,40,114,1785,16,9,0,57,0,14,0,0,4,0,38,288
1333513140,2819,63,2,2754,0,382,0,0,41,114,1792,16,9,0,57,0,14,0,0,4,0,38,287
1333513200,2801,61,2,2738,0,381,0,0,39,114,1793,16,9,0,56,0,13,0,0,4,0,37,276
1333513260,2810,63,0,2747,0,373,0,0,40,114,1795,15,9,0,56,0,13,0,0,4,0,37,291
1333513320,2924,61,2,2861,0,374,0,0,41,113,1798,19,9,0,17,0,12,0,145,4,0,37,292
1333513380,3043,63,0,2980,0,374,0,0,40,114,1798,20,9,0,17,0,12,0,132,4,0,37,423
1333513440,3020,61,0,2959,0,377,0,0,40,113,1806,15,9,0,17,0,11,0,128,4,0,37,402
1333513500,3025,63,0,2962,0,383,0,0,43,114,1808,15,9,0,17,0,11,0,127,4,0,38,393
1333513560,1329,201,2,1126,0,377,0,0,40,108,1,15,9,0,17,0,11,0,125,4,0,38,381
1333513620,1311,189,2,1120,0,375,0,0,40,108,1,15,9,0,17,0,11,0,124,4,0,39,377
1333513680,1316,187,0,1129,0,373,0,0,30,105,0,20,9,0,18,0,11,0,123,4,0,39,397
1333513740,1325,187,0,1138,0,373,0,0,40,106,1,20,9,0,18,0,10,0,123,4,0,39,395
1333513800,1389,185,4,1200,0,372,0,0,40,105,1,63,9,0,17,0,10,0,123,4,0,38,418
1333513860,1370,187,0,1183,0,374,0,0,40,105,1,62,9,0,17,0,9,0,122,4,0,38,402
1333513920,1142,189,2,951,0,373,0,0,40,104,1,67,9,0,17,0,9,0,0,4,0,38,289
1333513980,1119,185,2,932,0,373,0,0,39,104,1,16,9,0,59,0,9,0,0,4,0,39,279
1333514040,1110,185,2,923,0,376,0,0,39,105,1,16,9,0,58,0,9,0,0,4,0,38,268
1333514100,1110,182,2,926,0,373,0,0,40,104,1,15,9,0,58,0,8,0,0,4,0,39,275
1333514160,1119,182,0,937,0,373,0,0,40,106,1,20,9,0,71,0,8,0,0,4,0,38,267
1333514220,1014,61,4,949,0,375,0,0,40,103,0,21,9,0,73,0,8,0,0,4,0,38,278
1333514280,1014,61,2,951,0,374,0,0,41,105,0,21,9,0,69,0,7,0,0,4,0,38,283
1333514340,1009,63,2,944,0,377,0,0,40,104,1,21,9,0,64,0,8,0,6,4,0,39,271
1333514400,1000,61,2,937,0,380,0,0,40,105,1,21,9,0,64,0,7,0,0,4,0,38,268
1333514460,996,61,0,935,0,376,0,0,42,105,1,21,9,0,58,0,7,0,0,4,0,38,274
1333514520,968,59,4,905,0,377,0,0,40,104,1,21,9,0,33,0,7,0,0,4,0,38,271
1333514580,987,63,2,922,0,377,0,0,40,103,38,21,9,0,7,0,6,0,0,4,0,38,279
1333514640,959,63,0,896,0,377,0,0,47,105,37,15,9,0,7,0,6,0,0,4,0,39,250
1333514700,982,63,0,919,0,377,0,0,40,103,36,16,9,0,7,0,6,0,0,4,0,38,283
1333514760,827,63,2,762,0,377,0,0,40,104,37,15,9,0,8,0,6,0,0,4,0,38,124
1333514820,982,63,4,915,0,371,0,0,40,103,36,16,9,0,57,0,6,0,0,4,0,38,235
1333514880,987,63,2,922,0,373,0,0,40,104,36,20,9,0,58,0,5,0,0,4,0,38,235
1333514940,987,63,2,922,0,372,0,0,40,104,36,20,9,0,58,0,5,0,0,4,0,38,236
1333515000,987,61,2,924,0,379,0,0,40,102,36,20,9,0,58,0,5,0,0,4,0,39,232
1333515060,822,61,0,761,0,374,0,0,40,104,36,16,9,0,8,0,5,0,0,4,0,38,127
1333515120,964,66,2,896,0,369,0,0,40,103,36,20,9,0,8,0,5,0,0,4,0,38,264
1333515180,781,61,2,718,0,333,0,0,40,104,36,20,8,0,8,0,5,0,0,4,0,38,122
1333515240,959,63,0,896,0,329,0,0,40,103,37,20,8,0,8,0,5,0,0,4,0,197,145
1333515300,1005,63,4,938,0,330,0,0,40,103,35,18,9,0,8,0,5,0,0,4,0,286,100
1333515360,977,61,2,914,0,330,0,0,39,104,36,16,9,0,8,0,5,0,0,4,0,251,112
1333515420,1115,207,2,906,0,330,0,0,42,104,36,16,9,0,8,0,5,0,0,4,0,227,125
1333515480,1242,189,4,1049,0,329,0,0,40,105,37,16,9,1,7,0,5,0,149,4,0,220,127
1333515540,1224,185,0,1039,0,330,0,0,40,103,36,15,9,0,8,0,5,0,137,4,0,221,131
1333515600,1375,185,4,1186,0,331,0,0,44,104,36,15,9,0,8,0,4,0,128,4,0,262,241
1333515660,1325,187,2,1136,0,334,0,0,40,104,36,16,8,0,7,0,4,0,126,4,0,244,213
1333515720,1334,185,0,1149,0,332,0,0,40,104,36,16,9,0,7,0,4,0,127,4,0,237,233
1333515780,1425,185,2,1238,0,333,0,0,30,106,36,16,9,0,7,0,4,0,124,4,0,328,241
1333515840,1370,187,0,1183,0,333,0,0,40,106,36,15,9,0,7,0,4,0,124,4,0,260,245
1333515900,1320,187,4,1129,0,331,0,0,40,104,37,16,9,0,7,0,4,0,122,4,0,231,224
1333515960,1306,185,2,1119,0,332,0,0,40,104,38,16,9,0,8,0,1,0,122,4,0,244,201
1333516020,1306,185,0,1121,0,332,0,0,40,104,36,17,9,0,7,0,1,0,122,4,0,227,222
1333516080,1183,185,4,994,0,331,0,0,40,105,38,20,9,0,8,0,1,0,0,4,0,222,216
1333516140,968,63,0,905,0,333,0,0,40,104,37,20,9,0,8,0,1,0,0,4,0,228,121
1333516200,973,61,0,912,0,333,0,0,40,104,37,20,9,0,8,0,1,0,0,4,0,234,122
1333516260,1032,63,2,967,0,331,0,0,40,106,37,17,9,0,8,0,1,0,0,4,0,286,128
1333516320,964,61,0,903,0,331,0,0,40,104,36,20,9,0,8,0,1,0,0,4,0,221,129
1333516380,968,61,0,907,0,332,0,0,41,104,35,20,9,0,8,0,1,0,0,4,0,226,127
1333516440,991,63,2,926,0,333,0,0,40,104,36,20,9,0,8,0,1,0,0,4,0,247,124
1333516500,964,63,2,899,0,333,0,0,40,104,37,16,9,0,8,0,1,0,0,4,0,252,95
