listed_category,restaurant_name,sentiment,user_review
Indian,Rang Mahal,1,"I probably am contradicting myself BIG TIME when I say this bc I love great hole-in-the-wall restaurants, but I am super picky when it comes to the establishments from which I get my share of delicious Indian cuisine. D and I love Indian food, but those curries in hawker centres or even the cheap $15 buffets seem very questionable. Perhaps its the sauce and spice-rich nature of Indian dishes that make me question whether a bug or two in an unsanitary kitchen haven't accidentally fallen and dissolved into its goodness. Sorry! that was disgusting. So here's Rang Mahal, an authentic, high-end Indian restaurant in Singapore that is delicious, clean, and superb in its service. On weekend lunch it becomes a buffet, at $50/person from 12pm-2pm, serving you a wide variety of Indian cuisine. The interior here is serene and simple, exactly as you would expect from a fine dining restaurant. I marked off one star for charging me $10 bucks for one glass of coke, without refills! I do not support such shady tactics to rip more money away from its (loyal, or soon to be loyal) customers. Other than that, I'm a fan."
Indian,Rang Mahal,1,Expensive but pretty good food. Great vegetarian choices and huge wine list. All of the food was fantastic except the subtz which was a bit oily. Service was excellent and background music was suitable Indian origin. We would go back as it's in my TOP 5 Indian restaurants in Singapore.
Indian,Rang Mahal,1,"Here for the lunch buffet.  Great value.  A very good assortment of foods with 3 protein and many vegetarian options.  There is an appetizer station, mains selection and a great dessert bar.  It was nice that not all desserts were Indian and there are French style desserts from the talented pastry chefs at Pan Pacific.  The service is excellent. Very attentive.  Some of the best in the city."
Indian,Rang Mahal,1,"Successful tinkering with traditional Indian dishes. Most delish and the cooking is done with a light hand so you don't feel too bogged down after a meal.Love the pappadum basket with the various flavours - the black pepper one packs a sneaky heat and the one with fennel and cumin is very addictive. The quinoa is the best quinoa I've ever tasted. And the artichoke pakora is lovely despite the unexpected vegetable. The seafood is cooked a bit unevenly although the spicing levels are perfect. But it's a minor quibble. The service is a bit lacking for a restaurant of this caliber. There were quite a few waiters hustling around but it took effort to get them to come take our orders and to get their attention to pay the bill. And when my friend and I arrived, there was no one manning the podium out front. They need to brush up on that aspect of their restaurant. Great twist on familiar favourites. I'll be back to try the brunch buffet"
Indian,Rang Mahal,1,Probably the best Indian and one of the best restaurant in Singapore. Service is excellent
Indian,Rang Mahal,1,"there are few places that do indian fine dining... and even fewer that do it well. in my limited repertoire of indian fine dining places, rang mahal ranks very much at the top. judging by the loyal followers that have poured in after the panpac's location renovation - i guess quite a number of people agree.there is a lunch buffet that allows you to try an array of items. all still exquisitely done with the same attentive service. about $50 a pop? i am a huge truffle fan and was pleased to find truffle naan on the menu... truffle and carbs... a dream come true!must also highlight that they have a lovely private dining room for parties big enough (10 maybe? call and check) and a great outside patio area to chillax with a cuppa masala tea after you are done. vansh (at stadium walk, also under the rang mahal group) is actually my preference between the two. however i couldn't find vansh listed on yelp despite it having been around for about 6 years now?love."
Indian,Rang Mahal,-1,Expensive and okay. Just not fantastic. Started with veggie samosas which were tasty.  Had the palak paneer which had no taste.  Also had the aloo gohbi which had a nice flavor .  The naan was good as it should be.
Indian,Rang Mahal,1,My favorite Indian restaurant outside of India. Very authentic food. The ambiance is classy. A fine dining experience; one of the priciest Indian restaurants I have been to. Desert is great. I go there for the Sunday brunch. Make sure to make a reservation.
Food,Ru Ji Kitchen,1,"Handmade fishballs and fishcake that my mom exclaimed - taste like Ah Po's (grandma's ) Rated top 10 in singapore but I think it is one of the top 3. The noodles and chilli isn't the best but the fish ball and fishcake is, in my opinion."
Food,Ru Ji Kitchen,1,"The Blk 44 Holland Drive market has reopened! Along with this yummy fishball noodle stall!I believe it is the Sambal Chilli that maketh a great bowl of noodles. And Ru Ji makes theirs right. Not forgetting their QQ fishballs too! If I'm not wrong, they make their own fishballs too. Many fishball stalls don't make their own fishballs anymore, they just buy from factories which are just not the same."
Food,Ru Ji Kitchen,1,"Be prepared to queue for Ru Ji's fish ball noodles, and do not be surprised if you are at least number eight in line even if its early in the morning around 7am. My parents are totally devoted to this stall, and claim that this is the only place where fishball noodles should be eaten. For just $3, enjoy the soft and not ""fishy"" fish balls, the noodles well-mixed with a generous serving of chili, and the soup served with delicious fish cakes. Highly recommended!!! Opening hours: Mon-Sat 7am-1pm, Sunday closed"
French,Saint Pierre,1,"This restaurant has moved to One Fullerton, please check their website. This restaurant serves nice French food. They provide 3 kinds of lunch set menu, differentiated by the price, $58, $85, and $100 ++, wine not included. Very nice food, nice scenery overlooking Marina Bay Sands building and Singapore river. Perfect and proper service. A must try when in Singapore."
French,Saint Pierre,-1,"One of the most disappointing starred restaurant we have dined at. While food was good, as it should be at an establishment such as this, the service was shockingly dismal. For starters, they forgot to omit an ingredient one of our party was allergic to, even after we specified before dinner started. No apology given other than blaming it on the kitchen who forgot. In one instance, when the dish was set, an uncomfortably long silence ensued, and the waitstaff took the menu and just read it. The desserts were served exceedingly slowly. We saw that they came out of the kitchen and was waiting to be served to our table. When they finally arrived after about 5 minutes just sitting at the side, all the dry ice (and the effects of the dry ice) was gone, leaving behind a pool of water!In addition, kitchen staff engaged with friends from the table directly behind us. For 45 minutes, they were standing, talking loudly, and milling about behind our table. It was uncomfortable as the restaurant space was small. We understand that diners want a good time, and tables may be noisy at times. However, that this was instigated and sustained by a staff member at the expense of other diners is unacceptable.When feedback was offered at the end of the meal, the chef was not interested and asked if he could leave the conversation. The front of house staff called the next day after reviewing the video from the camera at the restaurant. They did offer to send a cake and flowers to the person we were celebrating for, but we felt service recovery was poor, especially after the fact that they were uninterested the night before. We declined their offer for the cake and flowers. Will not return as there are many options elsewhere with better food and service."
French,Saint Pierre,1,"amazing japanese snow crab with muskmelon and watermelon, a french-japanese joint that actually works"
Cantonese,Shang Palace,1,"shangri-la fancy dining. business dinner with delicate dishes, enjoyed the vermicelli claypot with seafood and crunch."
Cantonese,Shang Palace,1,"Mesmerizing Chinese cuisine, you breathe it in while you eat it. Some spicy szechuan or wok fried meat and seafood but delicately so, also steamed fish or stewed duck, roasted chicken or wagyu beef or braised pork or, baked lambshank, crispy noodles or vermicelli noodles, dumplings, and lots of claypot items. The staff serves you new Jasmine tea anytime you're less than half-full on your cup -- they are serious about keeping you replenished. Sophisticated families eat here, and I imagine all appreciate it. Bill quickly goes upwards -- do it anyway, you will recover financially later. #inside-shangri-la-hotel"
Japanese,Shiraishi,1,"One of the Japanese stalwarts in Singapore, frequented by Japanese expats and those with 2 hour lunch breaks because that's about how long you need to enjoy the Sushi course that everyone orders. It's $120 and it used to be less back when inflation wasn't so crazy but at least you're paying for good edomae sushi and it's cheaper than flying to Tokyo for Sushi Sho. As this was a business lunch, I couldn't take any pictures or mentally note down my thoughts on the food (yes I wish I was that good at multi-tasking but this brain is aging).I thought the meal as a whole was pleasant, service was well paced and we tried a decent range of sushi. The meal started with a delicious Japanese tomato cut like a flower, which put a smile on my face. We also had some pickled shellfish that I couldn't quite make out but it was fresh, firm and tasty. For the main sashimi and sushi courses, the former had the standard Singapore crowd-pleasing fishes while the sushi was more interesting. There seemed to be a skew towards red and white fish, which could be due to seasonality or the chef's preference. If I'm not mistaken, there was shima-aji (amberjack) with ginger and kisu (whiting) as well as a fairly balanced and sweet chutoro; along with standards like cucumber and tamago. The soup was great too. In all, the meal was elegant, simple and light, which is great for lunch."
Japanese,Shiraishi,1,"This restaurant serves very good original Japanese taste. Very nice and delicious sashimi and sushi. Home processed ikura was very special with amazing texture and taste. Very good fried and simmered food as well. Good, kind and helpful service. This is an up market restaurant so higher prices were expected but it was well worth it."
Japanese,Shiraishi,-1,"Keep moving. Very average, but then again maybe it's because I just came in from Tokyo. I have never met a less engaged sushi chef.  Fish fresh but average."
Szechuan,Shisen Hanten,1,"Unforgettable Chinese fine-dining, at incredibly affordable prices with impeccable service.We ordered the weekend brunch menu ($65 sgd pax, incl tea/tax/service), which was a fantastic mix of dishes. The opening dim sum highlight was the crispy prawn. The duck was as good as any I've had in China.The soup was moreish, but not too rich. The stir fried prawns were huge and succulent, in a delicious sauce. The Mapo Doufu was to perfection - not too overwhelming, but spicy enough, and was well balanced with the riceThe desserts were not too special, but for $65, we'd already committed daylight robbery. Will be back!"
Szechuan,Shisen Hanten,1,"Excellent food, with 2 Michelin Star quality, served gracefully. The price is actually surprisingly low for the type of location and of food! Probably one of my best meals in Singapore."
Szechuan,Shisen Hanten,-1,"This is a nice restaurant located high above Singapore at 35 storeys of the Emeritus Mandarins. The decorations looks fantastic, with chandeliers and oriental furniture. The service was good - quick to attend to you, but somewhat lacking. For example they did not change your plate but you can get new plates from the buffet area. So far the place is great, the decorations are very nice , the service could be better and the important reason we are here.... The food is so-so. We had the dim sum buffet. The normal run of the mill prawn dumplings, stewed chicken feet, Char siew pow, etc. Unfortunately the steamed pork rib and stewed chicken feet was dry probably over steamed. The fillings of the pau was also dry. I expected better given the class of this restaurant. You get to order a soup each l had the corn Alaskan crab soup, three signature dishes - they were mostly good, and a dessert. You can get more dessert at the buffet area but the ordered dessert was excellent. Appetizers are available at the buffet area. Free flow of dim sum in additional to those ordered items.The ordered dishes were ok not great. The dim sum were so so only. The dessert was excellent.Given that this is a Japanese Chinese cuisine , it just not as good as pure Chinese cuisine."
Szechuan,Shisen Hanten,1,"I am a HUGE fan! The fact that it never gets crowded even during lunch/dinner time makes it even better (I still book it pre-arrival just to be safe though). I am not from Sichuan but it is definitely one of my most favorite Chinese cuisines, so we have looked almost all over Singapore for authentic Sichuan food at a decent place. That means the food has to be mostly hot as blazes from Sichuan peppers, which are different from chili peppers. It will still wither your mouth but these peppers have a natural chemical that gives a little bit of numbness. I personally don't take extremely hot flavor on a daily basis or in general except for Sichuan food (by the way you can opt for less spicy).My faves:Spicy cold steamed chicken with cashew nuts $20Chen's Mapo Doufu $20 *perfect with Hokkaido riceStewed fish fillet in super-hot Szechwan pepper sauce $26Sautéed chilli pepper and chicken $22I've tried many Sichuan restaurants in China as well as US and this is one of the restaurants that I have found really authentic. I've been going here for more than 10 times in less than a year. The interior is very beautiful and classy. Servers are attentive and the food is consistently high quality. This place is perfect for the atmosphere to impress a date or client especially if you know that they love real Sichuan food so much! Meals are a la carte in medium sizes to share mostly but they have three options for set menu that start from $68 per person. On a la carte section, one dish is typically $12-25 on average which I think is very affordable for the ambiance, location and food quality. If you order one per person and then share it's not hard to have a generous meal with some tasty leftovers to take home."
Szechuan,Shisen Hanten,-1,"Meh. Bearable if you're looking for somewhat fancy Cantonese food to dine with your Chinese in laws. Nothing special, nothing interesting, nothing creative -- think ""braised abalone"" and ""XO"" dishes. There are a couple of Sichuan dishes on the menu that are mediocre imitations of the real thing.If you are forced to go, book a booth next to the skyline windows -- perhaps the only redeeming thing about this place. Otherwise, pass. And certainly don't buy into the hype about the founder and his father -- true or not, certainly doesn't show up in the food. There are far far better Sichuan places in SIngapore ....3 stars, which is very generous."
Szechuan,Shisen Hanten,1,"Although touted as a purveyor of Japanese-Sichuan cuisine, the fare at Shisen Hanten is very simply, Sichuan fare, made just a little more refined and nuanced by the quintessential Japanese precision.The extensive menu is a tad daunting, and while we loved almost everything we ordered, it wasn't a 100% hit-rate, but a tip is to stick to the traditional stuff for a slamdunk meal.We had:1) Cold Steamed Chicken ($22) - seasoned with sesame and leek oil: incredibly aromatic, and despite subtle kick of the chilli pepper spice, was clear and refreshing. This was like Hainanese chicken, but all shredded up and given a spicy twist. Absolute must try.2) Grilled Wagyu Beef ($30): beautifully burnished and glossed with a delicate garlicky spice blend. Sumptuous, albeit forgettable. The earlier starter really stole the limelight. 3) Hot & Sour Soup ($12): exceptional, punchy and robust, but finished with an exquisite polish 4) Braised Corn Soup with Crabmeat ($12): skip this, it was insipid and clunky.5) Roasted Crispy Chicken ($46 for whole and promotionally half-priced on Thursday lunches): outstanding. For once, I actually only ate the breast meat, which was wonderfully moist and flavoursome6) Sweet & Sour Pork with Black Vinegar ($26): A galfriend thought it was ""too porky"", but I thought it was acceptably full-bodied. The one thing we all could agree on, was that the heady, sweetish, piquant glaze was absolutely delightful.7) Chen's Mapo Doufu ($22): hearty but restrained. I liked the complex nuance finessed into this.8) Rice Vermicelli with Crabmeat ($28): The noodles were lush with stock, but managed a light elegance; and it was generously piled with scallops, shitmeiji caps, freshly shredded crabmeat and egg white scramble"
Szechuan,Shisen Hanten,1,"Excellent food quality, nice decor n ambience, not so expensive food at all. I had their pipa duck, chicken w chilli n pepper, bbq pork bun, siumai, mapotofu, and kurobuta dumpling which all turned out very yummy. I saw some other table ordering other type of duck dishes as well, which I supposed to be their specialty perhaps ?"
"Japanese, Sushi Bars",Shoukouwa,1,"When you see the chef hand-slicing the delicately pickled ginger and hand-grinding wasabi rhizome, you know you're in for an experience.Prepaid reservations required, although they refund the deposit and just charge the whole thing at the end. The restaurant seats all of eight people, although most of the action is closest to one side, so four people get the full experience before their eyes, the others have to glance to the left more.Everything is artfully done. Appetizer of baby corn, greens, and itty bitty fish is followed by a sashimi plate-- in this case was geoduck (?), flounder, and a superb jack mackerel. Uni atop botan ebi followed, holy crap-- so good. Next was a golden eye snapper with ponzu and what seemed like some sort of chopped veggie (almost like pico de gallo) atop, showing some innovation.Singapore's claim to fame, hair crab quarter, deliciously stuffed was next. Almost but not quite mind blowing. A very standard sea bream was next... don't let standard fool you, just because everyone does it, it's still good. Next was a crab (?) or something, I forget. Lightly grilled, very nice compared to the typical raw. Grilled sabrefish was unique and a very pleasant addition. Might have been a spanish mackerel next, I'm ashamed to say I didn't write it down! Mantis shrimp was another new one, I don't know if it was stuffed with something or it was how mantis shrimp is, but this was the one dish that was different that I didn't care for. Three different courses of tuna followed-- maguro, chutoro, and a charcoal-seared otoro. All very, very good. Watching your otoro seared before your eyes with real charcoal (!!!).A gentle palate cleanser next, although some might find it a bit strong. Baby tomato, okra, not sure what else.Cooked shrimp mixed things up, then a plate of both cooked abalone and clam, with yuzu pepper. I don't normally care for abalone, but this was excellent. Catfish (?) atop rice came next, quite a bit more delicate than I normally take for catfish. Long spike uni followed-- YUM, although the combination dish of ikura and uni that followed was even better-- almost perfect, and the ikura wasn't too salty, as so many places make the mistake.A clam miso soup was delicate but perhaps the most out of character thing, for some reason the clam-iness didn't do it for me either. A brilliant sweet tamago followed, then a chopped tuna/shiso leaf/brown rice hand roll just to keep your palate rolling!The real desert finally came, I think it was a lightly glazed honeydew and cantaloupe. Delicious.Some complain about service being a little sterile, and to be fair, it is. They greet you by name upon entrance and everything is entirely proper, so I wouldn't complain too much-- but then when you're dining at a 2* establishment and paying this kind of money, I fully understand the complaints.In the end, it's an easy rating on Yelp. You can get almost as good for half the money, though, and that is definitely a thought that weighs heavily enough to prevent Shoukouwa from getting a 5-star Yelp rating."
"Japanese, Sushi Bars",Shoukouwa,-1,"Shoukouwa has a lot to live up to, famously earning two Michelin stars in a span of a few months after starting operations in April 2016. And I'm afraid it didn't live up to those expectations. I had dinner on a weekday evening. Reservations had to be secured with a credit card booking - pre paid. There were two options for dinner: $320 vs the pricier $480. We opted for the former. Which included:- appetizer of stewed grated yam with shirako in it (for the uninitiated, shirako is cod sperm. And it's in season!)- steamed crab with its roe and guts, dipping sauce of vinegar lime with sharks fins (!!! )- filefish sushi with its liver atop it- buri sushi- steamed sea perch with chopped scallions and garlic(?) in light soy sauce - baby shrimp sushi (can't recall its Japanese name)- shima aji sushi- grilled kinmedai- akami zuke (marinated maguro) sushi - chutoro sushi- aburi chutoro sushi (yes, with coals, not a blow torch)- persimmon in sesame paste palate cleanser- deep fried file fish in dashi broth- mategai sushi (most likely but can't be absolutely certain it was mategai and not another type of clam)- sayori (needlefish) sushi- sawara (Spanish mackerel) sushi. Lightly smoked. - murasaki uni sushi - anago sushi - miso soup- ""maki"" of sorts of toro and chopped scallions- rice dish of uni, ikura and caviar on uni mixed rice- Japanese fruits : melon and pearSo, interspersed with the sushi dishes were cooked seafood dishes. The shari was perfect, spot on. Yes for some of the fish it was vinegared with red darker ones, for the lighter white fish sushi, ""normal"" vinegar was used. Whatever it was, it had the perfect mix of stickiness and bite. To be honest there was nothing to fault re: the sushi. Each was made with the right amount of shari, packed with just the perfect firmness, brushed with soy sauce, use your fingers and enjoy! Hmm!The cooked dishes were mostly good except the kinmedai, which I felt was a waste to have it cooked -- with a sweet miso sauce I think. It was just, ok. Shoukouwa, in my opinion, pales in comparison with Shinji and Hashida (I have yet to try Sushi Ichi). Both Shinji and Hashida exude warmth-- in the decor, of warm wood and colours and large cypress wood table top and lighting, and service from both staff and sushi chefs. Shoukouwa was very masculine. Granite walls and some wood. Lighting wasn't warm. Not one staff (visible to customers at least) was female -- ok, not that it really matters, but one of the wait staff (the only non Japanese)  wasn't spot on 100% warm and friendly, look-in-the-eye professional service type one would expect. The seating of the restaurant meant that only a lucky two or four at most would get the best seats, watching the chef prepare the sushi. The other four (it was only a 8 seater long counter) would be watching quite faraway. I was seated right at the end, and right next to the curtain flap separating the kitchen. So yes, slightly noisy. There wasn't such an issue at Shinji or Hashida because of the design of the dining rooms. The sushi chef: there were two, one assisting the main. They were initially stern looking, not really being friendly other than the usual irrashimasu! I had to ask questions, about sushi, the chunks of fish, how long they were marinated or aged for, etc, before they became just slightly friendlier. Still not great. It's like as if they were reluctant to chat. Part of the experience at a sushi ya is watching the chef prepare the fish and sushi etc. there has to be a grace, even if there were more customers. He became hurried, and tossed some fish chunks into the boxes etc to get the sushi made. And that affected the speed at which our sushi was presented. Too quickly. I suppose it is a good thing we didn't have to wait too long for the next course, etc, and most of the time it was fine, but sometimes the sushi was presented one after another. I barely had time to have a piece of ginger before the next sushi was made and it just had to be eaten immediately! So these few negatives detracted from the experience. Which was otherwise good: Ocha (during meal) and houjicha (during dessert) were perfect complement to the food, the tamago was probably the best I've ever had, the sushi were all delicious -- I particularly enjoyed the akami zuke, the buri, filefish, and the uni dishes. But would I return? No. Would I recommend a meal at Shoukouwa? No. please have a meal at Shinji or Hashida instead. For the same price, it is much better there than Shoukouwa. I don't understand the Michelin stars at all. I award shoukouwa three stars because of the price, and the Michelin stars. If it was unstarred and slightly less pricier, it would have achieved a 4. Still not a 5."
"Japanese, Sushi Bars",Shoukouwa,-1,"We had the top hana omakase dinner, and while the food wasn't bad, there was not a single wow dish!! Unimpressive sake list compared to others. Worse, the waiter spilled boiling water over a guest, and they couldn't offer him some cream or a spare shirt. Michelin inspectors are not equipped to judge Asian restaurants (or was there some conflict of interest?), because there are at least seven sushi/Japanese restaurants in Singapore that are better than shoukouwa: the two Shinjii's, Hashida, Ichi, Ashino, Ki-sho, Waku-ghin (not exactly a sushi specialist, this one). At this price, more like a two-star on the Yelp scale than Michelin scale!"
Local Flavor,Sin Huat Eating House,-1,"This place definitely deserves a visit only because of how VINTAGE everything looks. You will feel like you've time travelled to the 80s with this place.It is also situated at the outskirts of Singapore's famous red light district. The food is bound to be good!Famous for the duck rice in this coffeeshop as well as the turtle soup, it is a very popular lunch time destination. The duck rice is really delicious as the rice is brown with herbal sauces and the duck meat tender and succulent on top of a bed of other items like egg, beansprouts and other assorted food. The turtle soup was surprisingly normal tasting, much like a black chicken soup. The turtle meat also.. tastes like chicken, even though there are bits of gelatinous skin in there which I did not touch."
Cantonese,Sin Kee Famous Cantonese Chicken Rice,-1,"My 2nd time here eat their rice. 1st of all, the price is reasonable.The chicken meat was soft but more of a powdery texture which is different than the usual chicken rice meat.Now the rice is a bit grainy & not enough flavour of the authentic chicken rice.On both the meat & rice, it was not to my liking. Maybe others may like their style of the cooked chicken rice."
Cantonese,Summer Palace,1,"Fantastic value Dim Sum. 30 SGD each for delicious fluffy pork buns, fantastic turnip cake and delicious Sichuan dumplings. The truffle spring rolls were a surprise hit. The prawns with wasabi were on point. The Mango deseet was nothing special, but the Egg Yolk Custard Buns were special.Topped off by impeccable service and daylight robbery prices - would absolutely recommend."
Cantonese,Summer Palace,1,"The décor at Four Seasons or Regent hotels is always understated but elegant; here, it is quite dated, so the dining room looks more comfortable than smart. The dim sum menu is short but has many innovative dishes, like squid ink dumplings. No major creation in the à la carte menu, but even simple dishes like fried rice (we had the 8 treasures variety) and crispy chicken are prepared with refinement. Service is courteous, but not terribly pro-active."
Cantonese,Summer Palace,-1,"2014.03.17American Express Restaurant Week.Summer Palace.Lunch Menu.This is my first time visiting the restaurant and I went with my wife and 18 month old daughter to have lunch.Service was excellent throughout the lunch.  Hostess remembered our names.  The service team covering our table was prompt and polite and is experienced and confident enough to introduce the dishes as they came as well as making polite conversation.  The team looks to be very experienced and table service was rendered with minimum fuss and complete professionalism.Tea.  We had the jasmine tea and it was very good.  There was a light but delightful fragrance and was very good value at S$3.00++ per pax.1st Course.Chef's Dim Sum Selection.  Pan-Fried Carrot Cake, Steamed Prawn Dumpling with Bird's Nest, Deep-Fried Prawn Rolls with MangoVery good.  I would come back to try the dim sum menu simply based on this course.2nd CourseDouble-Boiled Bamboo Pith Soup with Mushroom and Chinese CabbageVery well flavoured soup.  The Chinese Cabbage was very cooked to the point of being very tender but not yet mushy.3rd CourseBraised Homemade Beancurd with Crabmeat and Spinach.There was a very generous serving of crabmeat but the dish was very bland overall.  The very light flavours did not come together and the various ingredients tasted very one note.  There was also a hint of bitterness to the spinach.4th CourseBraised Ee Fu Noodles with LobsterI find that the lobsters I have here in Singapore tend to be cooked to the point of being chewy.  However, the half lobster that came with the dish was cooked just right, with the meat springy but not chewy.  The Ee Fu noodles was, unfortunately, very bland.  Compared to the Ee Fu Noodles served at Wo Pheng, which is delightfully infused with wonderful flavours, this is very poorly executed.  The kailan was simply boiled and served with the noodles and only adds to the overall blandness.5th CourseCombination Of Dessert.  Aloe Vera with Lemongrass.  Mango Sago.  Osthamus Wolfberry Jelly.I find the Mango Sago and Osthamus Wolfberry pretty much the same to what we would be able to get at any decent chinese restaurant.  However, the Aloe Vera with Lemongrass was very well executed and was very refreshing on the palate.  It was certainly the right note to end the lunch with and it left me feeling very much perked up and looking forward to the rest of the afternoon."
Cantonese,Summer Palace,1,"I had the first of what will no doubt be many multi-course Chinese dinners for Chinese new year, at Summer Palace. This is an excellent, value-for-money Cantonese stalwart that has been around for years. I'm not sure why people would classify the restaurant as pricey when given the quality of the food, portions, decor and service, it really is the farthest thing from pricey. If one refers to the absolute price of the food, I think its a foregone conclusion when eating fine dining anything. Unless you catch your own abalone and other treasures yourself I guess... Anyway if that prevailing view works in my favor i.e. less people fighting for good seats in the house, I'm all ears :PWe had one of the set menu's (can't remember if it was peony or jade or something) and extended it to 8 people and swapped one of the dishes. It worked out to about $110 per person and we got:- suckling pig AND roast duck for starters- a brimming bowl of treasures each (diced abalone, ham etc soup with a very generous chunk of bird's nest on top)- broccoli with plump and juicy scallops kissed by XO and dried scallops- the best salted egg yolk prawns with asparagus - crunchy and rich without being overwhelming- a very fresh and large steam soon hock- light, but flavorful glutinous rice...annnnd nian gao + one of those light herbal jelly/aloe vera type desserts to finish the feast. That's quite hard to beat. Barring some annoying tables nearby that were a tad loud, we had a very enjoyable meal and service was unobtrusive."
Cantonese,Summer Palace,1,Overall a pretty good experience.  Started with the suckling pig as a main event since it is my father in laws bday celebration.  This was followed with the crocodile with asparagus.  Really do taste like chicken unlike what we had in New Orleans.  Compliments to chef as obviously he does stir fry very well.  Pork rib with shrimp was delicious too.  Shrimp with salted egg was done just right.  Soon hock fillet with veg was also done very well.  Staff was efficient and lots of initiative seeing that my mother in law cold acted quickly to keep her warm.  My only wish was the food to come a little faster otherwise all good.
Cantonese,Summer Palace,1,"Summer Palace is where you come to have high end Cantonese food. We made a reservation for two on a weekday and when we arrived, the attendant promptly ushered us to a window seat facing out into the Regent's swimming pool. We ordered the set meal at $62++ per person (minimum two persons) and was treated to a 6 course dinner. The menu included the typical cold plate for starters, birdnest soup with crab meat and dried scallop, veal meat, fish, lobster noodles and a light dessert of 3 tasting items. I have nothing bad to say about the food. The seafood was fresh, veal meat was tender and the birdnest just melted in my mouth! Love every bite of everything. Portion was just nice for us, if not a bit too much. They also have dim sum in the afternoon, for those who want some Chinese afternoon tea.Service was excellent. While it is a Chinese restaurant, they assigned an English speaking staff to us without prompting - most likely because we made our reservations in English and they took note. When they saw my bags, they immediately offer a small stool for me to put them down. Everything was thought for and done without any prompting from us. The dishes were served at a good pace so that you don't feel too rushed nor too impatient waiting for the next dish. An overall excellent experience indeed."
Cantonese,Summer Palace,1,"Came here with a friend from San Fran who was craving some authentic Cantonese food - and since we were willing to break the piggy bank (quite a few, in fact!), we went all-out and I got a table for two for us in Summer Palace.We had the Chef's Tasting Menu for two (which came with 8 dishes, including dessert), and they were all spectactular! Even the chicken feet, which I usually swear off, smelled and looked to appetising to pass up! Their Homemade Beancurd with Fish Fillet, Fish Gluten and Vegetables sounded super simple, but it was the BEST I've ever had! The beancurd is perfect - soft and smooth inside, and slightly rough on the outside, and the fish fillet was tender, soft and fresh. Wow!Will be back next time (hopefully soon!) and try the rest of the dishes that we didn't see on the menu!"
Cantonese,Summer Pavilion,1,"Little glitches here and there but overall a rather pleasant experience.  Service overall was attentive or at least u can tell the young Jedi was under training so made quiet a few mistakes.   Big one not observing the speed the guests were consuming the food.   Small ones were spilling the soy sauce while placing the food, his clothes had soy sauce stain, not topping up tea and also asking questions meant for another table.   Food wise, suckling pig bettet at Wah Lok.  Take away dish was the soup in coconut and dessert. The rest was good.   overall a wonderful evening and yes complimentary parking!!"
Cantonese,Summer Pavilion,-1,"Chinese fine dining at its most underwhelming.We ordered the Lily set menu. The Pork was succulent and incredible, but thats where the excitement ended. The Scallop was nothing special. The soup was dull and uncompelling. The Sea Perch lacked the flakey joy you expect and the single solitary prawn sat next to the noodles, carbing you up to ensure you didn't leave hungry.The meal was just fine - and at this price point, it should have been amazing."
Cantonese,Summer Pavilion,1,"I had the Tasting Menu here for a Sunday lunch. It was comprised of 6 courses: (1) Australian abalone, (2) Chicken Soup in a coconut, (3) Wagyu Beef cubes, (4) A small Lobster with asparagus, (5) Grouper with rice in broth, & (6) a dessert of hot sago pudding & crunch bar. Every course was absolutely fabulous. The Chinese Executive Chef Cheung Siu Kong stopped by my table to see how I liked the meal. The dining experience here was outstanding in all respects. They certainly deserve the Michelin star that they have earned."
Cantonese,Summer Pavilion,1,"Great food and service.Starter: Long bean.Deep fried lobster roll, prawn paste & breaded vermicelli - superb, crispy, light & not oily.Deep fried crab - didn't like the cheesy taste. Otherwise, it was good.Sautéed Chinese cabbage with shredded pork meat in claypot.Smoked duck (half) with Chinese tea leaves - good taste, crispy skin, perfect sauce (not too sweet or saltish).Poached rice, lobster meat.Dry ah balling (black sesame paste inside, served warm) - Super good and not so hot that it will burn your tongue."
Cantonese,Summer Pavilion,1,"fantastic meal - great ambience, good food - at this classic chinese institution at the ritz-carlton. this was a treat for the mum on her birthday - and we had a great time; I love sitting down in an old-school, luxurious place eating dainty little bits of fatty dim sum.the food here strikes me as being classic but-not-really, very exquisite and rather well made - and very much in line with what I expect from a chinese restaurant inside a hotel: good service, food that's interesting but still familiar, and a peaceful ambience.we did a fair bit of their smallish menu - and it was all pretty good. the food at my favourite paradise pavilion is a little more modern-interesting and might be tastier - but there's just something about sitting in a hotel-housed chinese restaurant that has all the pomp and luxuriance you just don't get in a stand-alone place.I certainly had no qualms about the bill when it arrived, service was polite and our tea cups constantly filled - and the mum had a good time. much worth a visit, especially for a bit of old-school chinese posh."
Cantonese,Summer Pavilion,1,"We stayed at the hotel so wanted to enjoy this restaurant. We assumed it would be significantly better than what we find in Gearhart, Oregon. It was. we got a several course lunch with dim sum. I am not a connoisseur of Cantonese food though we have friends who are. The four dim sum items included a couple that were new to us and a couple that seemed quite ordinary. We had birds nest soup, not a regular item where I go. The fried rice was abundant but not particularly flavorful. The vegetables were ok and we'll prepared. The tea was very nice. Service was good enough. We were the last lunch table seated that day which meant our server was distracted with other duties when we wanted to order and when it was time to serve our food. Still, the four of us enjoyed our lunch."
